event_key,symbol,period_ended,prior_earnings_count,prior_abn_ret_1d_mean_2,prior_abn_ret_1d_mean_4,prior_abn_ret_1d_mean_8,prior_abn_ret_3d_mean_2,prior_abn_ret_3d_mean_4,prior_abn_ret_3d_mean_8,prior_abn_ret_5d_mean_2,prior_abn_ret_5d_mean_4,prior_abn_ret_5d_mean_8,prior_abn_ret_1d_median_4,prior_abn_ret_1d_median_8,prior_abn_ret_3d_median_4,prior_abn_ret_3d_median_8,prior_abn_ret_1d_std_4,prior_abn_ret_1d_std_8,prior_abn_ret_3d_std_4,prior_abn_ret_3d_std_8,prior_positive_rate_4,prior_positive_rate_8,prior_negative_rate_4,prior_negative_rate_8,prior_neutral_rate_4,prior_neutral_rate_8,prior_reaction_streak,prior_reaction_trend_4,prior_reaction_trend_8,prior_avg_reaction_magnitude_4,prior_avg_reaction_magnitude_8,prior_days_since_last,prior_last_reaction_class,prior_last_abn_ret_1d,prior_last_abn_ret_3d,prior_last_abn_ret_5d,prior_abn_ret_5d_median_4,prior_abn_ret_5d_std_4,prior_abn_ret_5d_median_8,prior_abn_ret_5d_std_8,prior_avg_reaction_magnitude_2
ADANIENT_2020-06-30,ADANIENT,2020-06-30,54,0.021644333899060564,0.01005477748948444,0.0009126347307863159,0.02397606529387708,0.014113656418156484,0.003664044956522866,0.053536487901271745,0.03187151054383086,0.0055339382010995,0.011343512670877853,-0.0003779593854288388,0.020644768730720076,0.01219038069558609,0.013822602625874465,0.020189535582886015,0.024240369938094402,0.03289003115976779,0.5,0.375,0.0,0.125,0.5,0.5,1.0,-0.2,0.0952380952380952,0.03187151054383086,0.03503966638500321,91.0,NEUTRAL,0.020227592897576807,0.013164337176437835,0.039035362215189995,0.02602876573374091,0.027772323638423434,0.011275452082255666,0.046348067182078,0.053536487901271745
ADANIENT_2020-09-30,ADANIENT,2020-09-30,55,0.008538231391689743,0.010649242532025677,0.000920662368391223,0.017317383765594885,0.012449963935593888,0.004945795724025065,0.025258162224850722,0.03148620878938577,0.005777966616385993,0.011343512670877853,-0.0003458488350092104,0.017317383765594885,0.017317383765594885,0.012952755857591045,0.02018767244268157,0.023162569479820212,0.033421902348361614,0.5,0.5,0.0,0.125,0.5,0.375,1.0,0.2000000000000001,0.130952380952381,0.03148620878938577,0.0352836948002897,92.0,POSITIVE,-0.0031511301141973203,0.021470430354751935,0.01148096223451145,0.025258162224850722,0.028129396511442473,0.012251565743401638,0.04637723520335623,0.025258162224850722
ADANIENT_2020-12-31,ADANIENT,2020-12-31,56,-0.0014550317872442653,0.01009465105590815,0.005965197913226208,0.0021124634149762844,0.013044264354426682,0.010709370641654906,0.009341324024019715,0.03143890596264573,0.017129659518335574,0.010234329718642798,0.0013502494919438446,0.017317383765594885,0.017317383765594885,0.013457940708117188,0.011745725711356889,0.0220700837105558,0.021977235444237575,0.5,0.5,0.0,0.0,0.5,0.5,1.0,-0.2,-0.04761904761904769,0.03143890596264573,0.025732423351722114,92.0,NEUTRAL,0.00024106653970878966,-0.017245503524799366,0.00720168581352798,0.025258162224850722,0.02818352891204267,0.012251565743401638,0.02936600196566628,0.009341324024019715
ADANIENT_2021-03-31,ADANIENT,2021-03-31,57,0.021568898003625048,0.015053564697657396,0.01195315205061763,0.03028629641498426,0.023801840090289572,0.016589658042754724,0.09759714181085033,0.061427652017850526,0.037468779087248674,0.010234329718642798,0.008939436499064701,0.017317383765594885,0.017317383765594885,0.021235453115709325,0.016572096858577846,0.03967044365049854,0.03208312751772156,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.2000000000000001,0.047619047619047616,0.061427652017850526,0.046071542920635214,90.0,POSITIVE,0.042896729467541306,0.07781809635476789,0.18799259780817268,0.025258162224850722,0.08554770087816302,0.012251565743401638,0.06745878921886049,0.09759714181085033
ADANIENT_2021-06-30,ADANIENT,2021-06-30,58,0.01979141455103306,0.009168191381894397,0.009611484435689419,0.03651565849656091,0.019314060955768597,0.01671385868696254,0.08710140261682137,0.04822136332042054,0.0400464369321257,-0.0014550317872442653,0.0013502494919438446,0.008341825496552935,0.017317383765594885,0.022545333115427092,0.017319028493734692,0.042209099911300965,0.031985932990441744,0.5,0.5,0.0,0.0,0.5,0.5,1.0,-0.2,-0.04761904761904769,0.055116259607685514,0.04349388507575819,91.0,NEUTRAL,-0.0033139003654751864,-0.004786779361646065,-0.013789792574529947,0.009341324024019715,0.09383292325614534,0.012251565743401638,0.06465556402180635,0.10089119519135131
ADANIENT_2021-09-30,ADANIENT,2021-09-30,59,-0.017331136273340153,0.0021188808651424473,0.006384061698584062,-0.036288499210361036,-0.0030011013976883882,0.00472443126895275,-0.04815546796886622,0.024720836920992056,0.02810352285518891,-0.0015364169128831984,0.0013502494919438446,-0.011016141443222716,0.004188778907395885,0.0306372935143265,0.02224791179576096,0.060375116647069016,0.043131772917472305,0.25,0.375,0.25,0.125,0.5,0.5,1.0,-0.3999999999999999,-0.11904761904761904,0.07287630488985827,0.05218125683962202,92.0,NEGATIVE,-0.03134837218120512,-0.067790219059076,-0.08252114336320249,-0.003294053380500983,0.11539569529542511,0.009435929677499788,0.07784033918905778,0.04815546796886622
ADANIENT_2021-12-31,ADANIENT,2021-12-31,60,-0.015062452737781395,0.002364480906625832,0.006229565981266991,-0.015728106898393546,0.010393775799083682,0.011719020076755182,-0.0014679586466720407,0.04281672198507466,0.037127813973860196,-0.0010452168299164288,0.0007322666226755592,0.015773612950321425,0.017317383765594885,0.030621155889372195,0.02228332217276604,0.0620809171269457,0.04315658661549479,0.5,0.5,0.25,0.125,0.25,0.375,1.0,-0.10000000000000017,-0.08333333333333338,0.09097218995394088,0.061205547958293305,92.0,POSITIVE,0.0012234667056423287,0.036334005262288915,0.0795852260698584,0.03289771674766423,0.11739085114023426,0.025258162224850722,0.07926779123864536,0.08105318471653045
ADANIENT_2022-03-31,ADANIENT,2022-03-31,61,-0.0008840221708825702,-0.009107579222111362,0.002972992737773017,0.00522027222085758,-0.015534113494751728,0.004133863297768922,0.031165730794224022,-0.008494868587321097,0.026466391715264714,-0.0031527057064413277,-0.0013752222538493397,-0.01534012009110991,0.004188778907395885,0.014970597694838255,0.021356536450511263,0.04337366167053422,0.043849890645410304,0.25,0.375,0.5,0.25,0.25,0.375,1.0,-0.10000000000000003,-0.13095238095238093,0.0482874816222503,0.05485756682005041,90.0,NEGATIVE,-0.002991511047407469,-0.025893460820573755,-0.01725376448141036,-0.015521778527970154,0.06669019645426608,0.009341324024019715,0.08024631016128322,0.04841949527563438
ADANIENT_2022-12-31,ADANIENT,2022-12-31,64,,-0.009847517894832791,-0.0017061853605270423,,-0.0342033894167475,-0.004471945939526711,,-0.03330501228907584,0.01744281056035783,-0.009847517894832791,-0.0031527057064413277,-0.0342033894167475,-0.01534012009110991,0.009695857867351698,0.024923158347569124,0.011752013723060922,0.05357631348689948,0.0,0.25,0.5,0.375,0.0,0.125,1.0,7.850462293418875e-17,-0.3142857142857142,0.03330501228907584,0.07174979739898586,92.0,,,,,-0.03330501228907584,0.02269989234261193,-0.015521778527970154,0.09958227299928898,
ADANIENT_2023-03-31,ADANIENT,2023-03-31,65,-0.03581275396683459,-0.02625813935454635,-0.01482443259958969,-0.11492448291267499,-0.07871890046279811,-0.03659570915076719,-0.20334882883392869,-0.126352544465335,-0.047780760546659064,-0.02625813935454635,-0.01000871255386665,-0.07871890046279811,-0.0342033894167475,0.013512265567946177,0.01579320523057823,0.051202425734233184,0.052131759456456955,0.0,0.125,0.5,0.5,0.0,0.125,1.0,7.850462293418875e-17,-0.19999999999999998,0.126352544465335,0.07430916923661186,90.0,NEGATIVE,-0.03581275396683459,-0.11492448291267499,-0.20334882883392869,-0.126352544465335,0.10888918960640072,-0.03330501228907584,0.09350954839689239,0.20334882883392869
ADANIENT_2023-06-30,ADANIENT,2023-06-30,66,-0.015603177004043789,-0.015603177004043789,-0.01350438254555266,-0.03332945743821103,-0.03332945743821103,-0.027753651251117357,-0.09819237879040499,-0.09819237879040499,-0.04432178324205096,-0.015603177004043789,-0.009847517894832791,-0.03332945743821103,-0.0342033894167475,0.028580657830601607,0.01721473999805032,0.11539279164816511,0.062143604890942575,0.25,0.25,0.25,0.5,0.0,0.0,1.0,1.9999999999999996,0.11428571428571425,0.1051564500435237,0.07317154901637667,91.0,POSITIVE,0.0046063999587470095,0.048265568036252926,0.006964071253118709,-0.09819237879040499,0.14871367782256006,-0.03330501228907584,0.09538343857095391,0.1051564500435237
ADANIENT_2023-09-30,ADANIENT,2023-09-30,67,-0.012215563244385885,-0.020081293485202118,-0.013119241589938269,0.02594074705445787,-0.021014329601253084,-0.015852627062494223,-0.011709632815655457,-0.07558936482174654,-0.03563214882892215,-0.02903752644751878,-0.009847517894832791,0.0036159260726628117,-0.011138767373955472,0.021646883902110024,0.016755398879347114,0.08433703399515702,0.0597335006565162,0.25,0.25,0.25,0.375,0.25,0.125,1.0,0.4999999999999999,0.028571428571428626,0.08023207899049234,0.06448191460324786,92.0,NEUTRAL,-0.02903752644751878,0.0036159260726628117,-0.030383336884429624,-0.030383336884429624,0.11220769896561555,-0.023818550682919992,0.09356498539933682,0.018673704068774166
ADANIENT_2023-12-31,ADANIENT,2023-12-31,68,-0.017171752980562893,-0.01638746499230334,-0.014207482626479825,-0.004565254280956443,-0.018947355859583737,-0.024032700378638323,-0.022370091374843304,-0.060281235082624146,-0.05128916081810805,-0.017171752980562893,-0.01100475212793256,-0.004565254280956443,-0.019319947727574727,0.01915644010563437,0.015823685599314557,0.06898487556845474,0.05426818173600863,0.25,0.125,0.25,0.375,0.5,0.25,2.0,0.2000000000000002,0.28571428571428564,0.0637632707091835,0.05361051790248095,92.0,NEUTRAL,-0.0053059795136070065,-0.012746434634575698,-0.014356845865256984,-0.022370091374843304,0.09659744897879731,-0.023818550682919992,0.07678382037244967,0.022370091374843304
ADANIENT_2024-03-31,ADANIENT,2024-03-31,69,-0.0015627910746488505,-0.006889177159517368,-0.013345497891193695,-0.007220582935893227,0.00936008205928232,-0.01999957878141116,-0.005846628949149224,-0.00877813088240234,-0.047969602076713226,-0.0015627910746488505,-0.01100475212793256,0.0009605974177260279,-0.007220582935893227,0.015356446705911908,0.016674841023269302,0.026817526262123286,0.054996552185923954,0.25,0.125,0.0,0.25,0.75,0.375,3.0,-0.30000000000000004,0.19999999999999996,0.013591960492440963,0.051178821816738974,91.0,NEUTRAL,0.0021803973643093055,-0.001694731237210756,0.002663587966958536,-0.005846628949149224,0.017094217789975902,-0.022370091374843304,0.07894954012682541,0.00851021691610776
ADANIENT_2024-06-30,ADANIENT,2024-06-30,70,-0.0031045200725884903,-0.010138136526575692,-0.011959816685731725,-0.009808229679852787,-0.007186741980404615,-0.015900980466340087,0.008654918396649613,-0.006857586489096845,-0.03730251725619956,-0.006847708511546646,-0.006847708511546646,-0.007220582935893227,-0.007220582935893227,0.01335840442387088,0.016685425565517716,0.009882812166379786,0.05388833217308137,0.0,0.125,0.0,0.125,1.0,0.5,4.0,0.0,0.05714285714285713,0.015512504885746459,0.045393819938338874,91.0,NEUTRAL,-0.008389437509486286,-0.017921728122494818,0.014646248826340691,-0.005846628949149224,0.019687284552476387,-0.005846628949149224,0.08294727385951493,0.008654918396649613
ADANIENT_2024-09-30,ADANIENT,2024-09-30,71,-0.012341097750754981,-0.006951944412701916,-0.012578808300916289,0.0033261824284783192,-0.001947200253707454,-0.010118827116941296,0.018974584062836808,0.006563977556843792,-0.02864459774826635,-0.006847708511546646,-0.008389437509486286,-0.007220582935893227,-0.001694731237210756,0.0076469177125632675,0.015319429153519672,0.01893191079638716,0.05151692312715027,0.25,0.25,0.0,0.125,0.75,0.5,1.0,0.29999999999999993,0.14285714285714288,0.013742400489472284,0.04223797698990945,92.0,POSITIVE,-0.016292757992023676,0.024574092979451456,0.023302919299332925,0.008654918396649613,0.01631368720986344,0.002663587966958536,0.07910915786880868,0.018974584062836808
ADANIENT_2024-12-31,ADANIENT,2024-12-31,72,-0.009066900310415682,-0.006085710191502086,-0.011236587591902714,0.006958916358401235,-0.001424656660725776,-0.010186006260154756,0.02139403850774485,0.015024478452197232,-0.022628378315213457,-0.005115240069146987,-0.006847708511546646,-0.006175495749929871,-0.006175495749929871,0.008079536315073852,0.014682334466551122,0.018559667696443592,0.04769578139629197,0.25,0.25,0.0,0.125,0.75,0.625,1.0,0.10000000000000002,0.08333333333333338,0.015024478452197232,0.039393874580690366,92.0,NEUTRAL,-0.0018410426288076875,-0.010656260262648987,0.019485157716156776,0.017065703271248733,0.008969669514413253,0.004813829610038622,0.07519162884942197,0.02139403850774485
ADANIENT_2025-06-30,ADANIENT,2025-06-30,74,-0.005525284223773408,-0.007886361614868257,-0.009173090135843933,0.007530189063696069,0.007149340593499513,-0.0010427065915885603,0.019440447378838988,0.02074284146477623,0.0049711683482773295,-0.005525284223773408,-0.005525284223773408,0.007530189063696069,-0.001694731237210756,0.007509596132276869,0.010462801117929087,0.01761826414714947,0.014526653587741871,0.25,0.125,0.0,0.0,0.5,0.75,1.0,-0.5,0.03571428571428571,0.02074284146477623,0.017754077705330645,91.0,,,,,0.019485157716156776,0.002217205142247136,0.014646248826340691,0.02032451024062669,0.019440447378838988
ADANIENT_2025-09-30,ADANIENT,2025-09-30,75,-6.1424296935452816e-06,-0.0024574897607582136,-0.005025749561868901,-0.021379449683236462,-0.008168506960729793,-0.004613474556717028,-0.06553549337816555,-0.008869962761056597,-5.056829368494624e-05,-0.0018410426288076875,-0.0053059795136070065,-0.010656260262648987,-0.010656260262648987,0.002810735995367991,0.006135352568121926,0.014614495902628427,0.016169774070774082,0.0,0.125,0.25,0.125,0.5,0.625,1.0,-0.5000000000000001,-0.10714285714285712,0.03482036615772044,0.022775814347292922,92.0,NEGATIVE,-6.1424296935452816e-06,-0.021379449683236462,-0.06553549337816555,0.019440447378838988,0.04907379412519935,0.014646248826340691,0.031683954231274514,0.06553549337816555
ADANIENT_2025-12-31,ADANIENT,2025-12-31,76,0.011554243178502177,0.005861067377743649,-0.0009656626618253426,-0.0038226394003172404,-3.836324564613728e-05,-0.0008305309114059309,-0.0023958530124020827,0.004882913784678274,0.010678093594689107,-6.1424296935452816e-06,-0.0018410426288076875,0.007530189063696069,-0.001694731237210756,0.015194711826987912,0.012262867610081126,0.018740432902013097,0.01702491300111394,0.0,0.125,0.25,0.125,0.5,0.625,1.0,-2.1133401854611596e-17,-0.10714285714285714,0.04857324270345531,0.02940252027416498,92.0,NEUTRAL,0.0231146287866979,0.013734170882601981,0.06074378735336139,0.019440447378838988,0.06438598856720915,0.019440447378838988,0.03809810260707728,0.06313964036576347
ADANIENT_2026-06-30,ADANIENT,2026-06-30,78,0.008227256644652403,0.010445247667218919,0.001279443026175331,0.0067083828745488905,-0.0003122986420285301,0.0034185209757354915,-0.004760773153339448,-0.0031841597260478713,0.00877934086936418,0.008227256644652403,-0.0009235925292506164,0.0067083828745488905,0.00711928596912248,0.01171887915042723,0.013353083340795179,0.018579802583136535,0.016701728541057517,0.0,0.125,0.25,0.125,0.5,0.5,1.0,0.5,-0.17142857142857137,0.04368001796162213,0.03221142971319918,91.0,,,,,-0.004760773153339448,0.06315440180970987,0.01946280254749788,0.04206076797241993,0.004760773153339448
ADANIPORTS_2015-12-31,ADANIPORTS,2015-12-31,31,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,92.0,,,,,,,,,
ADANIPORTS_2016-03-31,ADANIPORTS,2016-03-31,32,0.06098807873611267,0.06098807873611267,0.06098807873611267,0.09637874374685662,0.09637874374685662,0.09637874374685662,0.06650466792616316,0.06650466792616316,0.06650466792616316,0.06098807873611267,0.06098807873611267,0.09637874374685662,0.09637874374685662,,,,,0.25,0.125,0.0,0.0,0.0,0.0,1.0,,,0.06650466792616316,0.06650466792616316,91.0,POSITIVE,0.06098807873611267,0.09637874374685662,0.06650466792616316,0.06650466792616316,,0.06650466792616316,,0.06650466792616316
ADANIPORTS_2016-06-30,ADANIPORTS,2016-06-30,33,0.02290601895668337,0.02290601895668337,0.02290601895668337,0.032485108607556545,0.032485108607556545,0.032485108607556545,0.01858056584676787,0.01858056584676787,0.01858056584676787,0.02290601895668337,0.02290601895668337,0.032485108607556545,0.032485108607556545,0.05385616542317187,0.05385616542317187,0.09035924536331633,0.09035924536331633,0.25,0.125,0.25,0.125,0.0,0.0,1.0,-1.9999999999999996,-1.9999999999999996,0.04792410207939529,0.04792410207939529,91.0,NEGATIVE,-0.015176040822745929,-0.03140852653174353,-0.02934353623262742,0.01858056584676787,0.06777491512523347,0.01858056584676787,0.06777491512523347,0.04792410207939529
ADANIPORTS_2016-09-30,ADANIPORTS,2016-09-30,34,-0.0016088922214839707,0.019256764764381578,0.019256764764381578,0.01079308898918746,0.03932164057507718,0.03932164057507718,0.019349725864646505,0.03506803988515206,0.03506803988515206,0.011958256379777987,0.011958256379777987,0.05299470451011845,0.05299470451011845,0.038603036739667564,0.038603036739667564,0.06498162139669028,0.06498162139669028,0.5,0.25,0.25,0.125,0.0,0.0,1.0,-2.1246107020744636e-17,-2.1246107020744636e-17,0.05463039737357034,0.05463039737357034,92.0,POSITIVE,0.011958256379777987,0.05299470451011845,0.06804298796192043,0.06650466792616316,0.055787363807725115,0.06650466792616316,0.055787363807725115,0.048693262097273926
ADANIPORTS_2016-12-31,ADANIPORTS,2016-12-31,35,0.008690153188448013,0.015798086072565692,0.015798086072565692,0.022814334445173612,0.02764972152636508,0.02764972152636508,0.01548160616392913,0.0170310860053485,0.0170310860053485,0.008690153188448013,0.008690153188448013,0.022814334445173612,0.022814334445173612,0.032269378625186355,0.032269378625186355,0.05796558338083572,0.05796558338083572,0.5,0.25,0.25,0.125,0.25,0.125,1.0,-0.10000000000000017,-0.10000000000000017,0.0502427419386933,0.0502427419386933,92.0,NEUTRAL,0.005422049997118039,-0.007366035619771227,-0.03707977563406217,0.01858056584676787,0.058104619392887295,0.01858056584676787,0.058104619392887295,0.0525613817979913
ADANIPORTS_2017-03-31,ADANIPORTS,2017-03-31,36,-0.001996110872970913,-0.001802501547227442,0.01075561450944058,-0.001115037862744972,0.004839025563221244,0.023146969199948318,-0.02984390311349594,-0.005247088624424717,0.00910326268569286,-0.001996110872970913,0.005422049997118039,-0.001115037862744972,0.005135959894281283,0.01262726154015649,0.03013498290967414,0.03550542745455205,0.051199419284555577,0.25,0.25,0.25,0.125,0.5,0.25,2.0,0.2000000000000002,-0.10000000000000007,0.03926858260538493,0.044715799669540576,90.0,NEUTRAL,-0.009414271743059865,0.005135959894281283,-0.022608030592929707,-0.025975783412778564,0.049216516135861456,-0.022608030592929707,0.05335130747256903,0.02984390311349594
ADANIPORTS_2017-06-30,ADANIPORTS,2017-06-30,37,0.01369096616195753,0.011190559675202771,0.015095712769029638,0.034301971422466604,0.028558152933820108,0.02986713815839892,0.034745896139698584,0.025113751151813857,0.022936022716798527,0.008690153188448013,0.008690153188448013,0.029065332202199867,0.029065332202199867,0.01927064403550375,0.028974341638601724,0.03490457340980111,0.048662803587969684,0.5,0.375,0.0,0.125,0.5,0.25,1.0,-4.1074449758993214e-17,0.05714285714285712,0.0549576542653098,0.05261313687000496,91.0,POSITIVE,0.036796204066974925,0.06346798295065192,0.09209982287232688,0.022717478684495362,0.06448632000820624,0.02194831866661673,0.058524875973341516,0.05735392673262829
ADANIPORTS_2017-09-30,ADANIPORTS,2017-09-30,38,0.014409963920963276,0.006206926523996181,0.011799714341304208,0.01578025357717272,0.007332607857213874,0.02104219330772672,0.021037387602537094,-0.004403257755479423,0.012513012661934069,-0.001277113113965167,0.005422049997118039,-0.001115037862744972,0.005135959894281283,0.021459302623672,0.0278502956406987,0.040463316243863956,0.05018513663283452,0.25,0.375,0.25,0.25,0.5,0.25,1.0,-0.19999999999999996,-0.10714285714285714,0.05045316919164286,0.05224340984104035,92.0,NEGATIVE,-0.007976276225048373,-0.031907475796306484,-0.05002504766725269,-0.02984390311349594,0.06530278416765849,-0.022608030592929707,0.060122998039899934,0.07106243526978978
ADANIPORTS_2017-12-31,ADANIPORTS,2017-12-31,39,-0.019799176668497898,-0.003054105253270184,0.006371990409647754,-0.0346113948920867,-0.00015471173481004796,0.013747504895777515,-0.02547717665378718,0.0046343597429557015,0.010832722874152101,-0.00869527398405412,-0.001277113113965167,-0.0133857579510126,-0.001115037862744972,0.02868713796512674,0.03000858039206547,0.046421930416134634,0.05083753739494002,0.25,0.375,0.5,0.375,0.25,0.25,2.0,-0.4999999999999999,-0.1666666666666667,0.041415551693207736,0.04582914681595052,92.0,NEGATIVE,-0.03162207711194742,-0.037315313987866916,-0.000929305640321676,-0.011768668116625691,0.06167376606678174,-0.011768668116625691,0.055865601850725685,0.02547717665378718
ADANIPORTS_2018-03-31,ADANIPORTS,2018-03-31,40,-0.02121423055659205,-0.0034021333178143875,-0.0026023174325209147,-0.02508671329572776,-0.004653229859277519,9.289785197186262e-05,-0.015349223661131284,0.0028440819707029052,-0.001201503326860906,-0.009391330113142526,-0.00869527398405412,-0.022382794199947542,-0.010112074111679914,0.028798248024050215,0.020603321900597982,0.04660981798134631,0.03869207626331999,0.25,0.25,0.5,0.375,0.25,0.375,1.0,-0.3000000000000002,-0.05952380952380953,0.04320582946546053,0.04123720603542273,90.0,NEUTRAL,-0.01080638400123668,-0.0128581126035886,-0.02976914168194089,-0.015349223661131284,0.06282142140929632,-0.025975783412778564,0.052423172941126264,0.015349223661131284
ADANIPORTS_2018-06-30,ADANIPORTS,2018-06-30,41,-0.005442055681358693,-0.012620616174928295,-0.0007150282498627619,-0.008694060235808432,-0.021652727563947566,0.003452712684936271,-0.022221771212601105,-0.023849473933194143,0.0006321386093098569,-0.009391330113142526,-0.00402700179326454,-0.022382794199947542,-0.005948021743899745,0.013456608159533624,0.019968755111204172,0.015502787457763885,0.03668059438754386,0.0,0.25,0.5,0.25,0.5,0.5,2.0,0.39999999999999997,-0.1428571428571429,0.023849473933194143,0.03940356409925197,91.0,NEUTRAL,-7.772736148070614e-05,-0.004530007868028263,-0.014674400743261318,-0.022221771212601105,0.02105325951942603,-0.018641215668095512,0.05154744061157861,0.022221771212601105
ADANIPORTS_2018-09-30,ADANIPORTS,2018-09-30,42,0.00306780143656582,-0.009073214560013115,-0.001433144018008467,-0.007938620759365078,-0.016512667027546418,-0.004590029585166272,-0.014469758411672196,-0.01490949103640174,-0.009656374395940581,-0.005442055681358693,-0.00402700179326454,-0.012102673127145247,-0.00935663463523656,0.01659369679923743,0.019546730639208962,0.014333779579455018,0.030857751663560043,0.0,0.125,0.25,0.25,0.75,0.625,3.0,0.30000000000000004,-0.03571428571428571,0.01490949103640174,0.0326813301140223,92.0,NEUTRAL,0.0062133302346123465,-0.011347233650701893,-0.014265116080083073,-0.014469758411672196,0.01178594201505197,-0.018641215668095512,0.04380288317842003,0.014469758411672196
ADANIPORTS_2018-12-31,ADANIPORTS,2018-12-31,43,0.005891283189116803,0.0002246137538790549,-0.0014147457496955645,0.0186542352077258,0.004980087485958684,0.002412687875574318,0.0018306053932923838,-0.01019558290965436,-0.0027806115833493295,0.0027457543910702764,-0.00402700179326454,-0.007938620759365078,-0.007938620759365078,0.00787832543964654,0.019554172684933067,0.029341575708861083,0.03605650999669632,0.25,0.25,0.0,0.25,0.75,0.5,1.0,0.29999999999999993,0.07142857142857144,0.01915874634298828,0.03028714901809801,92.0,POSITIVE,0.005569236143621259,0.04865570406615349,0.01792632686666784,-0.014469758411672196,0.020088030614370145,-0.014469758411672196,0.04319623261124149,0.016095721473375457
ADANIPORTS_2019-03-31,ADANIPORTS,2019-03-31,44,0.0005832146280707051,0.0018255080323182626,-0.0007883126427480625,0.05867189306019249,0.025366636150413707,0.010356703145568094,0.045769158110652575,0.01564969984949019,0.009246890910096547,0.0027457543910702764,-0.0022402671244802774,0.022062848099062615,-0.007938620759365078,0.005022704966937439,0.019340396034835863,0.039415927063900034,0.04306250610808564,0.5,0.375,0.0,0.25,0.5,0.375,2.0,0.39999999999999997,0.15476190476190477,0.030119458261162385,0.03666264386331146,90.0,POSITIVE,-0.004402806887479849,0.06868808205423149,0.07361198935463731,0.0018306053932923838,0.04155019985556986,-0.007597210860202375,0.04978068757242197,0.045769158110652575
ADANIPORTS_2019-06-30,ADANIPORTS,2019-06-30,45,-0.0017250211899758061,0.0020831309995704983,-0.0052687425876788985,0.048531338927748635,0.03359278706773722,0.005970029751894826,0.06139633241075898,0.03161346890202568,0.0038819974844157695,0.0032610003255747477,-0.0022402671244802774,0.038515149933709636,-0.007938620759365078,0.004917878725545683,0.012236933934950301,0.03418287183643022,0.038416048007642846,0.75,0.375,0.0,0.25,0.25,0.375,3.0,0.30000000000000016,0.3214285714285715,0.03874602694206722,0.03129775043763068,91.0,POSITIVE,0.0009527645075282365,0.02837459580126578,0.04918067546688065,0.03355350116677425,0.038142997975851155,-0.007597210860202375,0.041138546659550315,0.06139633241075898
ADANIPORTS_2019-09-30,ADANIPORTS,2019-09-30,46,-0.012959588546624934,-0.006188186959277114,-0.007630700759645115,-0.008815385055734593,0.02492825400222895,0.004207793487341266,-0.0002978882726396015,0.022735634919006487,0.0039130719413023735,-0.0017250211899758061,-0.0022402671244802774,0.038515149933709636,-0.007938620759365078,0.014378635470057912,0.014456508978170685,0.05007118314198036,0.04065963552363269,0.75,0.375,0.25,0.25,0.0,0.375,1.0,-0.5999999999999998,0.10714285714285716,0.047623860925086414,0.03126667598074408,92.0,NEGATIVE,-0.026871941600778104,-0.04600536591273496,-0.049776452012159855,0.03355350116677425,0.053444288142868786,-0.007597210860202375,0.041092077980411534,0.049478563739520254
ADANIPORTS_2019-12-31,ADANIPORTS,2019-12-31,47,-0.015127632407233638,-0.008426326798604722,-0.0041008565223628335,-0.030078406387426204,0.009226466270161215,0.00710327687805995,-0.0349355896230949,0.013230371393832041,0.0015173942420888403,-0.00389306505058451,-0.0017305252875849386,0.007111574469574167,-0.007938620759365078,0.012514373826279736,0.010728534961066533,0.049998055711838525,0.03801928906242698,0.5,0.375,0.25,0.125,0.25,0.5,1.0,-0.5,-0.023809523809523826,0.04816596101692694,0.03366235367995761,92.0,NEUTRAL,-0.003383323213689171,-0.014151446862117445,-0.02009472723402994,0.014542974116425356,0.05778923240183496,-0.014469758411672196,0.041964140706644754,0.0349355896230949
ADANIPORTS_2020-03-31,ADANIPORTS,2020-03-31,48,0.0003387310126808374,-0.006310428766972048,-0.002242460367326893,0.0008085335889144174,-0.0040034257334100876,0.01068160520850181,-0.01292905570497549,-0.0066134719888075455,0.004518113930341322,-0.0012152793530804673,0.0004375185730237652,0.0008085335889144174,0.005619253085959008,0.014043501622177454,0.010688641796619498,0.033198449725639505,0.03721070925265003,0.25,0.375,0.25,0.125,0.5,0.5,2.0,-0.2000000000000002,-0.07142857142857145,0.03120380972224787,0.03066163399170513,91.0,NEUTRAL,0.004060785239050846,0.01576851403994628,-0.005763384175921038,-0.01292905570497549,0.04146684067653673,-0.010014250128002056,0.04022978923242325,0.01292905570497549
ADANIPORTS_2020-06-30,ADANIPORTS,2020-06-30,49,0.004058351904547952,-0.005534640251342843,-0.0017257546258861722,0.022151900740988884,-0.00396325282321866,0.014814767122259279,0.04407443596660865,0.004569423171756876,0.01809144603689128,0.00033629767817794365,0.0025043415387866474,0.0008085335889144174,0.02207155492060603,0.014651047775060424,0.010905942507650963,0.03325074592506816,0.0371159472065193,0.25,0.5,0.25,0.125,0.5,0.375,1.0,0.6,-0.03571428571428568,0.04238670488281229,0.040566365912439756,91.0,POSITIVE,0.004055918570045058,0.028535287442031487,0.09391225610913834,-0.01292905570497549,0.06231827760164271,0.0060814713453734015,0.04996874576370614,0.04983782014252969
