event_key,symbol,feature_cutoff_date,val_market_cap,val_pe,val_earnings_yield,val_pb,val_ps,val_ev,val_ev_ebitda,val_pcf
EICHERMOT_2024-12-31,EICHERMOT,2025-02-10,1460848868020.5,36.56352796052632,0.027349658410413556,8.095350305701745,,1463971168020.5,,
EICHERMOT_2025-06-30,EICHERMOT,2025-07-31,1499266271480.0,31.725358240993213,0.03152052665264698,7.039968893841191,,1464629271480.0,,
EICHERMOT_2025-09-30,EICHERMOT,2025-11-12,1888974342423.0,156.73274094326726,0.006380287832533798,,38.19489452127337,,,
EICHERMOT_2025-12-31,EICHERMOT,2026-02-10,2001132215040.0,146.35907723169507,0.006832510964912281,9.060607953520025,32.96111989642887,1956885515040.0,97.95545519364478,
EICHERMOT_2026-03-31,EICHERMOT,2026-05-22,1918373058305.5,135.03868471953578,0.007405285397120963,,31.973790229148157,,,
EICHERMOT_2026-06-30,EICHERMOT,2026-07-29,2133890192916.0,140.66907775768536,0.007108882889831598,8.501503747650911,35.797940806484895,2078232192916.0,94.95237801791923,
ETERNAL_2021-06-30,ETERNAL,2021-08-10,,,,,,,,
ETERNAL_2021-09-30,ETERNAL,2021-11-10,,,,,,,,
ETERNAL_2021-12-31,ETERNAL,2022-02-10,,,,,,,,
ETERNAL_2022-03-31,ETERNAL,2022-05-23,,,,,,,,
ETERNAL_2022-12-31,ETERNAL,2023-02-09,,,,,,,,
ETERNAL_2023-03-31,ETERNAL,2023-05-17,,,,,,,,
ETERNAL_2023-06-30,ETERNAL,2023-08-02,711356134400.4773,-70.87500254313152,-0.01410934693641023,3.655478594041507,,714246134400.4773,,
ETERNAL_2023-09-30,ETERNAL,2023-11-01,867344224803.2727,-86.41666412353516,-0.011571842192039149,4.457061792411474,,870234224803.2727,,
ETERNAL_2023-12-31,ETERNAL,2024-02-07,1174302096935.5454,-116.99999491373698,-0.008547008918566969,6.034440374797253,,1177192096935.5454,,
ETERNAL_2024-03-31,ETERNAL,2024-05-12,1683668276161.7273,-167.75000254313153,-0.005961251772517154,8.651943865168178,,1686558276161.7273,,
ETERNAL_2024-06-30,ETERNAL,2024-07-31,1801760601813.7466,518.9250183105469,0.0019270606825927928,8.82653506007812,,1806160601813.7466,,
ETERNAL_2024-09-30,ETERNAL,2024-10-21,1801760601813.7466,518.9250183105469,0.0019270606825927928,8.82653506007812,,1806160601813.7466,,
ETERNAL_2024-12-31,ETERNAL,2025-01-17,1801760601813.7466,518.9250183105469,0.0019270606825927928,8.82653506007812,,1806160601813.7466,,
GRASIM_2015-12-31,GRASIM,2016-01-27,,,,,,,,
GRASIM_2016-03-31,GRASIM,2016-05-04,,,,,,,,
GRASIM_2016-06-30,GRASIM,2016-08-10,,,,,,,,
GRASIM_2016-09-30,GRASIM,2016-10-26,,,,,,,,
GRASIM_2016-12-31,GRASIM,2017-01-29,,,,,,,,
GRASIM_2017-03-31,GRASIM,2017-05-17,,,,,,,,
GRASIM_2017-06-30,GRASIM,2017-08-10,,,,,,,,
GRASIM_2017-09-30,GRASIM,2017-11-13,,,,,,,,
GRASIM_2017-12-31,GRASIM,2018-02-13,,,,,,,,
GRASIM_2018-03-31,GRASIM,2018-05-22,,,,,,,,
GRASIM_2018-06-30,GRASIM,2018-08-12,,,,,,,,
GRASIM_2018-09-30,GRASIM,2018-11-14,,,,,,,,
GRASIM_2018-12-31,GRASIM,2019-02-06,,,,,,,,
GRASIM_2019-03-31,GRASIM,2019-05-22,,,,,,,,
GRASIM_2019-06-30,GRASIM,2019-08-12,,,,,,,,
GRASIM_2019-09-30,GRASIM,2019-11-13,,,,,,,,
GRASIM_2019-12-31,GRASIM,2020-02-09,,,,,,,,
GRASIM_2020-03-31,GRASIM,2020-06-10,,,,,,,,
GRASIM_2020-06-30,GRASIM,2020-08-12,,,,,,,,
GRASIM_2020-09-30,GRASIM,2020-11-12,,,,,,,,
GRASIM_2020-12-31,GRASIM,2021-02-10,,,,,,,,
GRASIM_2021-03-31,GRASIM,2021-05-24,,,,,,,,
GRASIM_2021-06-30,GRASIM,2021-08-11,,,,,,,,
GRASIM_2021-09-30,GRASIM,2021-11-10,,,,,,,,
GRASIM_2021-12-31,GRASIM,2022-02-13,,,,,,,,
GRASIM_2022-03-31,GRASIM,2022-05-24,,,,,,,,
GRASIM_2022-06-30,GRASIM,2022-08-10,,,,,,,,
GRASIM_2022-09-30,GRASIM,2022-11-13,,,,,,,,
GRASIM_2022-12-31,GRASIM,2023-02-13,,,,,,,,
GRASIM_2023-03-31,GRASIM,2023-05-24,,,,,,,,
GRASIM_2023-06-30,GRASIM,2023-08-09,1215235227612.2612,17.766892162281337,0.05628446387055665,1.5433128215482759,,2222383327612.261,,
GRASIM_2023-09-30,GRASIM,2023-11-09,1274066193078.5562,18.62700829082403,0.05368548638551991,1.6180264088811522,,2281214293078.556,,
GRASIM_2023-12-31,GRASIM,2024-02-07,1395807478296.5,20.406881221610128,0.04900307838029837,1.7726342429198196,,2402955578296.5,,
GRASIM_2024-03-31,GRASIM,2024-05-22,1610747883344.4673,23.549337028546923,0.042464040443592206,2.045602204547367,,2617895983344.4673,,
GRASIM_2024-06-30,GRASIM,2024-08-08,1726364749270.75,29.88432178508514,0.033462362210913095,1.947341244310081,,3073927349270.75,,
GRASIM_2024-09-30,GRASIM,2024-11-14,1712321265762.2498,29.6412213740458,0.033736801442183884,1.9315001802119853,,3059883865762.25,,
GRASIM_2024-12-31,GRASIM,2025-02-10,1677924907603.75,29.045801526717554,0.03442838370565046,1.8927010522036065,,3025487507603.75,,
GRASIM_2025-03-31,GRASIM,2025-05-22,,,,,,,,
GRASIM_2025-06-30,GRASIM,2025-08-07,1861642244782.0999,123.64578639026587,0.008087618908772826,1.909195924100826,4.205460750862149,3442561344782.0996,51.77733877165585,
GRASIM_2025-09-30,GRASIM,2025-11-03,1970073622284.2,138.68483978957437,0.007210593468740301,,4.910687705603558,,,
GRASIM_2025-12-31,GRASIM,2026-02-10,2003944372523.9001,,,,,,,
GRASIM_2026-03-31,GRASIM,2026-05-19,1993839427732.7998,192.34600262123197,0.005198964295448351,,4.49955040981658,,,
GRASIM_2026-06-30,GRASIM,2026-08-11,2253291309305.4,115.19417475728154,0.008680994521702488,2.1777259606515593,4.409476250722147,4214176309305.4004,52.400333603639275,
HCLTECH_2015-12-31,HCLTECH,2016-01-18,,,,,,,,
HCLTECH_2016-03-31,HCLTECH,2016-04-27,,,,,,,,
HCLTECH_2016-06-30,HCLTECH,2016-08-02,,,,,,,,
HCLTECH_2016-09-30,HCLTECH,2016-10-19,,,,,,,,
HCLTECH_2016-12-31,HCLTECH,2017-01-23,,,,,,,,
HCLTECH_2017-03-31,HCLTECH,2017-05-10,,,,,,,,
HCLTECH_2017-06-30,HCLTECH,2017-07-26,,,,,,,,
HCLTECH_2017-09-30,HCLTECH,2017-10-24,,,,,,,,
HCLTECH_2017-12-31,HCLTECH,2018-01-17,,,,,,,,
HCLTECH_2018-03-31,HCLTECH,2018-05-01,,,,,,,,
HCLTECH_2018-06-30,HCLTECH,2018-07-25,,,,,,,,
HCLTECH_2018-09-30,HCLTECH,2018-10-23,,,,,,,,
HCLTECH_2018-12-31,HCLTECH,2019-01-29,,,,,,,,
HCLTECH_2019-03-31,HCLTECH,2019-05-09,,,,,,,,
HCLTECH_2019-06-30,HCLTECH,2019-08-07,,,,,,,,
HCLTECH_2019-09-30,HCLTECH,2019-10-23,,,,,,,,
HCLTECH_2019-12-31,HCLTECH,2020-01-15,,,,,,,,
HCLTECH_2020-03-31,HCLTECH,2020-05-06,,,,,,,,
HCLTECH_2020-06-30,HCLTECH,2020-07-15,,,,,,,,
HCLTECH_2020-09-30,HCLTECH,2020-10-14,,,,,,,,
HCLTECH_2020-12-31,HCLTECH,2021-01-13,,,,,,,,
HCLTECH_2021-03-31,HCLTECH,2021-04-21,,,,,,,,
HCLTECH_2021-06-30,HCLTECH,2021-07-19,,,,,,,,
HCLTECH_2021-09-30,HCLTECH,2021-10-12,,,,,,,,
HCLTECH_2021-12-31,HCLTECH,2022-01-12,,,,,,,,
HCLTECH_2022-03-31,HCLTECH,2022-04-21,,,,,,,,
HCLTECH_2022-06-30,HCLTECH,2022-07-12,,,,,,,,
HCLTECH_2022-12-31,HCLTECH,2023-01-12,,,,,,,,
HCLTECH_2023-03-31,HCLTECH,2023-04-20,,,,,,,,
HCLTECH_2023-06-30,HCLTECH,2023-07-12,3006664269644.204,20.26921060098786,0.049335912467714106,4.596994525868364,,2963954269644.204,,
HCLTECH_2023-09-30,HCLTECH,2023-10-12,3313137848996.25,22.33528016061325,0.04477221654749745,5.065572737552557,,3270427848996.25,,
HCLTECH_2023-12-31,HCLTECH,2024-01-10,4039659165352.523,27.23307128282419,0.03672005957810189,6.176376676634084,,3996949165352.523,,
HCLTECH_2024-03-31,HCLTECH,2024-04-24,4004869591932.75,26.99853987954006,0.037039040054081464,6.123185676833193,,3962159591932.75,,
HCLTECH_2024-06-30,HCLTECH,2024-07-12,4225006804623.4,26.96508814379537,0.037084989103961026,6.189307244954661,,4188156804623.4,,
HCLTECH_2024-09-30,HCLTECH,2024-10-14,5025759600500.3,32.075699965433806,0.03117624872029743,7.362347978407484,,4988909600500.3,,
HCLTECH_2024-12-31,HCLTECH,2025-01-13,5387276334519.8,34.38299343242309,0.029084145973660398,7.891941951745163,,5350426334519.8,,
HCLTECH_2025-06-30,HCLTECH,2025-07-14,4387894026461.4,102.00251889168764,0.009803679466600816,6.299467412908477,14.507353125905574,4160484026461.4004,60.027182606570484,
HCLTECH_2025-09-30,HCLTECH,2025-10-13,4053727664430.3003,105.4834156669019,0.009480163243460226,,13.35703866496524,,,
HCLTECH_2025-12-31,HCLTECH,2026-01-12,,,,,,,,
HCLTECH_2026-03-31,HCLTECH,2026-04-21,3903210099897.6,95.76079734219269,0.010442686650013877,,11.523411962380727,,,
HCLTECH_2026-06-30,HCLTECH,2026-07-13,3304282311136.8003,73.74396135265701,0.013560432361611528,4.3960384635625624,9.723911336149026,3050282311136.8003,43.36483240171738,
HDFCBANK_2015-12-31,HDFCBANK,2016-01-21,,,,,,,,
HDFCBANK_2016-03-31,HDFCBANK,2016-04-20,,,,,,,,
HDFCBANK_2016-06-30,HDFCBANK,2016-07-20,,,,,,,,
HDFCBANK_2016-09-30,HDFCBANK,2016-10-24,,,,,,,,
HDFCBANK_2016-12-31,HDFCBANK,2017-01-23,,,,,,,,
HDFCBANK_2017-03-31,HDFCBANK,2017-04-19,,,,,,,,
HDFCBANK_2017-06-30,HDFCBANK,2017-07-23,,,,,,,,
HDFCBANK_2017-09-30,HDFCBANK,2017-10-23,,,,,,,,
HDFCBANK_2017-12-31,HDFCBANK,2018-01-17,,,,,,,,
HDFCBANK_2018-03-31,HDFCBANK,2018-04-18,,,,,,,,
HDFCBANK_2018-06-30,HDFCBANK,2018-07-18,,,,,,,,
HDFCBANK_2018-09-30,HDFCBANK,2018-10-16,,,,,,,,
HDFCBANK_2018-12-31,HDFCBANK,2019-01-16,,,,,,,,
HDFCBANK_2019-03-31,HDFCBANK,2019-04-15,,,,,,,,
HDFCBANK_2019-06-30,HDFCBANK,2019-07-21,,,,,,,,
HDFCBANK_2019-09-30,HDFCBANK,2019-10-16,,,,,,,,
HDFCBANK_2019-12-31,HDFCBANK,2020-01-15,,,,,,,,
HDFCBANK_2020-03-31,HDFCBANK,2020-04-15,,,,,,,,
HDFCBANK_2020-06-30,HDFCBANK,2020-07-15,,,,,,,,
HDFCBANK_2020-09-30,HDFCBANK,2020-10-14,,,,,,,,
HDFCBANK_2020-12-31,HDFCBANK,2021-01-13,,,,,,,,
HDFCBANK_2021-03-31,HDFCBANK,2021-04-14,,,,,,,,
HDFCBANK_2021-06-30,HDFCBANK,2021-07-14,,,,,,,,
HDFCBANK_2021-09-30,HDFCBANK,2021-10-12,,,,,,,,
HDFCBANK_2022-03-31,HDFCBANK,2022-04-11,,,,,,,,
HDFCBANK_2022-12-31,HDFCBANK,2023-01-11,,,,,,,,
HDFCBANK_2023-03-31,HDFCBANK,2023-04-11,,,,,,,,
HDFCBANK_2023-06-30,HDFCBANK,2023-07-16,9175887011577.0,9.272101939557961,0.10785041045910611,3.150842938667311,,9963759611577.0,,
HDFCBANK_2023-09-30,HDFCBANK,2023-10-16,8534774429241.411,8.624266889862074,0.11595188469590517,2.930695823691482,,9322647029241.41,,
HDFCBANK_2023-12-31,HDFCBANK,2024-01-16,9369225235336.09,9.467467435803238,0.1056248681900175,3.2172319838176295,,10157097835336.09,,
HDFCBANK_2024-03-31,HDFCBANK,2024-04-17,8421226799770.5,8.509528642309427,0.11751532217989068,2.8917055063445662,,9209099399770.5,,
HDFCBANK_2024-06-30,HDFCBANK,2024-07-18,24534943805759.2,36.56702898550725,0.027347039881099825,3.531565794028823,,29202522605759.2,,
HDFCBANK_2024-09-30,HDFCBANK,2024-10-17,25421501875530.1,37.88836050724638,0.02639332994650808,3.6591771787709475,,30089080675530.1,,
HDFCBANK_2024-12-31,HDFCBANK,2025-01-21,24954292609969.6,37.19202898550725,0.026887481734047734,3.591926963161345,,29621871409969.6,,
HDFCBANK_2025-06-30,HDFCBANK,2025-07-17,30408330659349.0,44.33065595716198,0.022557753284010267,3.96102133988101,31.90603504080283,34512113659349.0,,
HDFCBANK_2025-09-30,HDFCBANK,2025-10-16,15249145922679.9,94.16193181818181,0.010620003017046312,2.810208236239943,17.867344378056103,19099146222679.9,,
HDFCBANK_2025-12-31,HDFCBANK,2026-01-14,14218298355740.25,,,1.7989601317325694,,18685968255740.25,,
HDFCBANK_2026-03-31,HDFCBANK,2026-04-16,12221022666890.25,,,1.5462562394366766,,16688692566890.25,,
HDFCBANK_2026-06-30,HDFCBANK,2026-07-16,12442372673924.6,17.66775956284153,0.056600272176172216,1.5234198615192092,,15435339173924.602,,
HDFCLIFE_2017-12-31,HDFCLIFE,2018-01-17,,,,,,,,
HDFCLIFE_2018-03-31,HDFCLIFE,2018-04-18,,,,,,,,
HDFCLIFE_2018-06-30,HDFCLIFE,2018-07-18,,,,,,,,
HDFCLIFE_2018-09-30,HDFCLIFE,2018-10-23,,,,,,,,
HDFCLIFE_2018-12-31,HDFCLIFE,2019-01-22,,,,,,,,
HDFCLIFE_2019-03-31,HDFCLIFE,2019-04-24,,,,,,,,
HDFCLIFE_2019-06-30,HDFCLIFE,2019-07-22,,,,,,,,
HDFCLIFE_2019-09-30,HDFCLIFE,2019-10-22,,,,,,,,
HDFCLIFE_2019-12-31,HDFCLIFE,2020-01-22,,,,,,,,
HDFCLIFE_2020-03-31,HDFCLIFE,2020-04-27,,,,,,,,
HDFCLIFE_2020-06-30,HDFCLIFE,2020-07-20,,,,,,,,
HDFCLIFE_2020-09-30,HDFCLIFE,2020-10-19,,,,,,,,
HDFCLIFE_2020-12-31,HDFCLIFE,2021-01-20,,,,,,,,
HDFCLIFE_2021-03-31,HDFCLIFE,2021-04-26,,,,,,,,
HDFCLIFE_2021-06-30,HDFCLIFE,2021-07-18,,,,,,,,
HDFCLIFE_2021-09-30,HDFCLIFE,2021-10-20,,,,,,,,
HDFCLIFE_2021-12-31,HDFCLIFE,2022-01-19,,,,,,,,
HDFCLIFE_2022-03-31,HDFCLIFE,2022-04-26,,,,,,,,
HDFCLIFE_2022-12-31,HDFCLIFE,2023-01-18,,,,,,,,
HDFCLIFE_2023-03-31,HDFCLIFE,2023-04-26,,,,,,,,
HDFCLIFE_2023-06-30,HDFCLIFE,2023-07-19,1416203716965.7441,102.81591073213241,0.00972612111179283,10.899625220470117,,1406667392965.7441,,
HDFCLIFE_2023-09-30,HDFCLIFE,2023-10-11,1335514189207.0,96.9578783151326,0.010313757039420756,10.278608906749835,,1325977865207.0,,
HDFCLIFE_2023-12-31,HDFCLIFE,2024-01-10,1385904895626.2559,100.61622655335901,0.009938754754131808,10.66643433608947,,1376368571626.2559,,
HDFCLIFE_2024-03-31,HDFCLIFE,2024-04-17,1299198465308.488,94.3213690461681,0.010602051370888429,9.999109724985276,,1289662141308.488,,
HDFCLIFE_2024-06-30,HDFCLIFE,2024-07-12,1366689448416.15,86.94254445964432,0.011501848792384549,9.318544697696561,,1354406648416.15,,
HDFCLIFE_2024-09-30,HDFCLIFE,2024-10-14,1592589419395.8,101.31326949384406,0.00987037537132055,10.858806078379473,,1580306619395.8,,
HDFCLIFE_2024-12-31,HDFCLIFE,2025-01-15,1277770230900.6,81.28590971272232,0.012302255132951866,8.712263802016045,,1265487430900.6,,
HDFCLIFE_2025-06-30,HDFCLIFE,2025-07-15,1629080535968.05,342.4660633484163,0.0029199973574684547,10.0843011842312,6.745703029693912,1582436335968.05,,
HDFCLIFE_2025-09-30,HDFCLIFE,2025-10-15,1639634311010.8,299.6653543307086,0.0033370557708730215,9.637775757767487,5.56381974568623,1663464311010.8,,
HDFCLIFE_2025-12-31,HDFCLIFE,2026-01-13,1612384263012.0,294.68503937007875,0.003393453573814295,9.477599887918235,5.4713513494661274,1636214263012.0,,
HDFCLIFE_2026-03-31,HDFCLIFE,2026-04-16,1362193504104.0,325.5154639175258,0.0030720506730007916,7.739458781327714,4.630027698397565,1387299404104.0,,
HDFCLIFE_2026-06-30,HDFCLIFE,2026-07-15,1226952830512.5,247.2826086956522,0.004043956043956044,6.912589455909843,6.1919217825371,1207504930512.5,,
HINDALCO_2015-12-31,HINDALCO,2016-02-08,,,,,,,,
HINDALCO_2016-03-31,HINDALCO,2016-05-25,,,,,,,,
HINDALCO_2016-06-30,HINDALCO,2016-08-10,,,,,,,,
HINDALCO_2016-09-30,HINDALCO,2016-11-09,,,,,,,,
HINDALCO_2016-12-31,HINDALCO,2017-02-12,,,,,,,,
HINDALCO_2017-03-31,HINDALCO,2017-05-29,,,,,,,,
HINDALCO_2017-06-30,HINDALCO,2017-08-09,,,,,,,,
HINDALCO_2017-09-30,HINDALCO,2017-11-01,,,,,,,,
HINDALCO_2017-12-31,HINDALCO,2018-01-31,,,,,,,,
HINDALCO_2018-03-31,HINDALCO,2018-05-15,,,,,,,,
HINDALCO_2018-06-30,HINDALCO,2018-08-08,,,,,,,,
HINDALCO_2018-09-30,HINDALCO,2018-10-31,,,,,,,,
HINDALCO_2018-12-31,HINDALCO,2019-02-10,,,,,,,,
HINDALCO_2019-03-31,HINDALCO,2019-05-16,,,,,,,,
HINDALCO_2019-06-30,HINDALCO,2019-08-07,,,,,,,,
HINDALCO_2019-09-30,HINDALCO,2019-11-07,,,,,,,,
HINDALCO_2019-12-31,HINDALCO,2020-02-12,,,,,,,,
HINDALCO_2020-03-31,HINDALCO,2020-06-10,,,,,,,,
HINDALCO_2020-06-30,HINDALCO,2020-08-12,,,,,,,,
HINDALCO_2020-09-30,HINDALCO,2020-11-09,,,,,,,,
HINDALCO_2020-12-31,HINDALCO,2021-02-09,,,,,,,,
HINDALCO_2021-03-31,HINDALCO,2021-05-19,,,,,,,,
HINDALCO_2021-06-30,HINDALCO,2021-08-04,,,,,,,,
HINDALCO_2021-09-30,HINDALCO,2021-11-10,,,,,,,,
HINDALCO_2021-12-31,HINDALCO,2022-02-09,,,,,,,,
HINDALCO_2022-03-31,HINDALCO,2022-05-25,,,,,,,,
HINDALCO_2022-12-31,HINDALCO,2023-02-08,,,,,,,,
HINDALCO_2023-03-31,HINDALCO,2023-05-23,,,,,,,,
HINDALCO_2023-06-30,HINDALCO,2023-08-07,1032738380071.7328,10.248016007573096,0.09757986319117948,1.0893175327212758,,1507248380071.733,,
HINDALCO_2023-09-30,HINDALCO,2023-11-08,1084280837193.5344,10.759479448698606,0.0929412993228918,1.1436837723282645,,1558790837193.5344,,
HINDALCO_2023-12-31,HINDALCO,2024-02-12,1294005537660.4656,12.840608734722911,0.07787792780383157,1.3648983583955294,,1768515537660.4656,,
HINDALCO_2024-03-31,HINDALCO,2024-05-22,1520836906935.5344,15.091490030709188,0.06626250939868311,1.6041568117371627,,1995346906935.5344,,
HINDALCO_2024-06-30,HINDALCO,2024-08-12,1397549404759.8,13.786418400876233,0.0725351553189799,1.31662936404556,,1842949404759.8,,
HINDALCO_2024-09-30,HINDALCO,2024-11-11,1455285615967.8,14.355969331872947,0.06965743495841917,1.3710225688841784,,1900685615967.8,,
HINDALCO_2024-12-31,HINDALCO,2025-02-13,1337925663570.0,13.198247535596934,0.07576763485477178,1.2604579198179866,,1783325663570.0,,
HINDALCO_2025-03-31,HINDALCO,2025-05-19,1461947486491.8,14.421686746987953,0.06934001670843776,1.377298707904019,,1907347486491.8,,
HINDALCO_2025-06-30,HINDALCO,2025-08-11,1494025347072.8,9.356834932554582,0.10687374600579624,1.2076933344160896,,1909985347072.8,,
HINDALCO_2025-09-30,HINDALCO,2025-11-06,1753751999649.5999,43.8,0.022831050228310504,,2.730340016891269,,,
HINDALCO_2025-12-31,HINDALCO,2026-02-12,2155557034294.4,45.23452157598499,0.02210700953961012,1.5982953704376195,3.2631279092530803,2623237034294.4,35.724322951033635,
HINDALCO_2026-03-31,HINDALCO,2026-05-22,2467699022440.0,120.4343105320304,0.008303281644428418,,3.709654127929526,,,
HINDALCO_2026-06-30,HINDALCO,2026-08-06,2279772679106.0,88.00342759211654,0.01136319376825706,1.6691481949481268,2.917810245486542,3043912679106.0,67.74788958615625,
HINDUNILVR_2015-12-31,HINDUNILVR,2016-01-13,,,,,,,,
HINDUNILVR_2016-03-31,HINDUNILVR,2016-05-08,,,,,,,,
HINDUNILVR_2016-06-30,HINDUNILVR,2016-07-17,,,,,,,,
HINDUNILVR_2016-09-30,HINDUNILVR,2016-10-26,,,,,,,,
HINDUNILVR_2016-12-31,HINDUNILVR,2017-01-23,,,,,,,,
HINDUNILVR_2017-03-31,HINDUNILVR,2017-05-17,,,,,,,,
HINDUNILVR_2017-06-30,HINDUNILVR,2017-07-18,,,,,,,,
HINDUNILVR_2017-09-30,HINDUNILVR,2017-10-25,,,,,,,,
HINDUNILVR_2017-12-31,HINDUNILVR,2018-01-17,,,,,,,,
HINDUNILVR_2018-03-31,HINDUNILVR,2018-05-14,,,,,,,,
HINDUNILVR_2018-06-30,HINDUNILVR,2018-07-16,,,,,,,,
HINDUNILVR_2018-09-30,HINDUNILVR,2018-10-10,,,,,,,,
HINDUNILVR_2018-12-31,HINDUNILVR,2019-01-17,,,,,,,,
HINDUNILVR_2019-03-31,HINDUNILVR,2019-05-01,,,,,,,,
HINDUNILVR_2019-06-30,HINDUNILVR,2019-07-23,,,,,,,,
HINDUNILVR_2019-09-30,HINDUNILVR,2019-10-14,,,,,,,,
HINDUNILVR_2019-12-31,HINDUNILVR,2020-01-29,,,,,,,,
HINDUNILVR_2020-03-31,HINDUNILVR,2020-04-28,,,,,,,,
HINDUNILVR_2020-06-30,HINDUNILVR,2020-07-21,,,,,,,,
HINDUNILVR_2020-09-30,HINDUNILVR,2020-10-19,,,,,,,,
HINDUNILVR_2020-12-31,HINDUNILVR,2021-01-27,,,,,,,,
HINDUNILVR_2021-03-31,HINDUNILVR,2021-04-28,,,,,,,,
HINDUNILVR_2021-06-30,HINDUNILVR,2021-07-21,,,,,,,,
HINDUNILVR_2021-09-30,HINDUNILVR,2021-10-18,,,,,,,,
HINDUNILVR_2021-12-31,HINDUNILVR,2022-01-20,,,,,,,,
HINDUNILVR_2022-03-31,HINDUNILVR,2022-04-27,,,,,,,,
HINDUNILVR_2022-12-31,HINDUNILVR,2023-01-19,,,,,,,,
HINDUNILVR_2023-03-31,HINDUNILVR,2023-04-26,,,,,,,,
HINDUNILVR_2023-06-30,HINDUNILVR,2023-07-20,6351532579001.5,62.76410494543766,0.0159326736335892,12.626297270597766,,6356582579001.5,,
HINDUNILVR_2023-09-30,HINDUNILVR,2023-10-19,5986993724154.472,59.16183184713838,0.01690278966655035,11.901625564874506,,5992043724154.472,,
HINDUNILVR_2023-12-31,HINDUNILVR,2024-01-17,6021767215927.528,59.50545396665312,0.016805182270526,11.970752258125652,,6026817215927.528,,
HINDUNILVR_2024-03-31,HINDUNILVR,2024-04-24,5310663649935.5,52.478523334107265,0.019055414224090256,10.557139889343789,,5315713649935.5,,
HINDUNILVR_2024-06-30,HINDUNILVR,2024-07-23,6499791787633.7,63.24531321444901,0.015811448298299204,12.690444350879963,,6506381787633.7,,
HINDUNILVR_2024-09-30,HINDUNILVR,2024-10-23,6248268043036.601,60.797896662094196,0.01644793742714248,12.199359684166895,,6254858043036.601,,
HINDUNILVR_2024-12-31,HINDUNILVR,2025-01-22,5504974847302.899,53.56538637402834,0.01866877227426962,10.748125360816314,,5511564847302.899,,
HINDUNILVR_2026-03-31,HINDUNILVR,2026-04-29,5437852346000.8,82.30440967283073,0.01215001728309713,,33.49462485987558,,,
ICICIBANK_2015-12-31,ICICIBANK,2016-01-28,,,,,,,,
ICICIBANK_2016-03-31,ICICIBANK,2016-04-27,,,,,,,,
ICICIBANK_2016-06-30,ICICIBANK,2016-07-27,,,,,,,,
ICICIBANK_2016-09-30,ICICIBANK,2016-11-07,,,,,,,,
ICICIBANK_2016-12-31,ICICIBANK,2017-01-31,,,,,,,,
ICICIBANK_2017-03-31,ICICIBANK,2017-05-03,,,,,,,,
ICICIBANK_2017-06-30,ICICIBANK,2017-07-27,,,,,,,,
ICICIBANK_2017-09-30,ICICIBANK,2017-10-25,,,,,,,,
ICICIBANK_2017-12-31,ICICIBANK,2018-01-31,,,,,,,,
ICICIBANK_2018-03-31,ICICIBANK,2018-05-07,,,,,,,,
ICICIBANK_2018-06-30,ICICIBANK,2018-07-25,,,,,,,,
ICICIBANK_2018-09-30,ICICIBANK,2018-10-24,,,,,,,,
ICICIBANK_2018-12-31,ICICIBANK,2019-01-30,,,,,,,,
ICICIBANK_2019-03-31,ICICIBANK,2019-05-06,,,,,,,,
ICICIBANK_2019-06-30,ICICIBANK,2019-07-24,,,,,,,,
ICICIBANK_2019-09-30,ICICIBANK,2019-10-26,,,,,,,,
ICICIBANK_2019-12-31,ICICIBANK,2020-01-22,,,,,,,,
ICICIBANK_2020-03-31,ICICIBANK,2020-05-06,,,,,,,,
ICICIBANK_2020-06-30,ICICIBANK,2020-07-22,,,,,,,,
ICICIBANK_2020-09-30,ICICIBANK,2020-10-28,,,,,,,,
ICICIBANK_2020-12-31,ICICIBANK,2021-01-27,,,,,,,,
ICICIBANK_2021-03-31,ICICIBANK,2021-04-21,,,,,,,,
ICICIBANK_2021-06-30,ICICIBANK,2021-07-21,,,,,,,,
ICICIBANK_2021-09-30,ICICIBANK,2021-10-20,,,,,,,,
ICICIBANK_2021-12-31,ICICIBANK,2022-01-19,,,,,,,,
ICICIBANK_2022-03-31,ICICIBANK,2022-04-20,,,,,,,,
ICICIBANK_2022-12-31,ICICIBANK,2023-01-18,,,,,,,,
ICICIBANK_2023-03-31,ICICIBANK,2023-04-19,,,,,,,,
ICICIBANK_2023-06-30,ICICIBANK,2023-07-19,6797422058581.399,20.34803537222055,0.049144793672081744,3.1689939932548294,,6996842759581.399,,
ICICIBANK_2023-09-30,ICICIBANK,2023-10-18,6590032346131.25,19.727215719063544,0.05069139072847682,3.0723078161492503,,6789453047131.25,,
ICICIBANK_2023-12-31,ICICIBANK,2024-01-17,6855379343909.25,20.521530100334445,0.048729309905780505,3.1960139851703593,,7054800044909.25,,
ICICIBANK_2024-03-31,ICICIBANK,2024-04-24,7658403152974.25,22.925376254180602,0.04361978573056759,3.5703879177342412,,7857823853974.25,,
ICICIBANK_2024-06-30,ICICIBANK,2024-07-25,8412055866749.7,19.333440929632022,0.051723850070957506,3.2841141305962553,,8520747051749.699,,
ICICIBANK_2024-09-30,ICICIBANK,2024-10-24,8797230976768.25,20.218689477081988,0.04945918978247855,3.4344886694252095,,8905922161768.25,,
ICICIBANK_2024-12-31,ICICIBANK,2025-01-23,8439091858975.25,19.39557779212395,0.05155814437278968,3.2946691346890806,,8547783043975.25,,
